"Id"	"Pk"	"RT"	"Area"	"Ref"	"CAS"	"Qual"
"LibSrch_36"	16	9.451	1.9	62415	"000483-75-0"	93
"LibSrch_36"	17	9.499	0.97	62525	"030021-74-0"	93
"LibSrch_36"	18	9.539	0.66	62563	"013744-15-5"	94
"LibSrch_36"	19	9.627	5.99	62415	"000483-75-0"	87
"LibSrch_36"	20	9.675	6.85	62500	"000546-28-1"	76
"LibSrch_36"	21	9.772	0.58	62249	"1000156-10-8"	95
"LibSrch_36"	22	10.076	10.45	62525	"030021-74-0"	95
"LibSrch_36"	23	10.493	1.33	62470	"031983-22-9"	90
"LibSrch_36"	24	10.573	0.84	62379	"150320-52-8"	95
"LibSrch_36"	25	10.717	4.03	62421	"023986-74-5"	93
"LibSrch_36"	26	13.932	0.77	62517	"039029-41-9"	93
"LibSrch_36"	27	14.757	1.41	62439	"000483-76-1"	97
"LibSrch_36"	28	15.703	0.62	62441	"000483-76-1"	93
"LibSrch_36"	1	3.985	0.68	62438	"000483-76-1"	90
"LibSrch_36"	2	4.778	0.62	62438	"000483-76-1"	89
"LibSrch_36"	3	5.283	2.64	62525	"030021-74-0"	70
"LibSrch_36"	4	5.347	2.24	62445	"005951-67-7"	53
"LibSrch_36"	5	5.764	1.19	62249	"1000156-10-8"	94
"LibSrch_36"	6	5.804	2.48	62491	"024406-05-1"	92
"LibSrch_36"	7	6.293	0.54	62490	"017627-24-6"	91
"LibSrch_36"	8	7.495	34.31	76518	"072120-50-4"	52
"LibSrch_36"	9	7.968	4.1	10102	"000589-33-3"	35
"LibSrch_36"	10	8.433	0.65	10529	"003983-06-0"	35
"LibSrch_36"	11	8.69	0.7	62379	"150320-52-8"	89
"LibSrch_36"	12	8.754	1.03	62530	"030021-74-0"	83
"LibSrch_36"	13	9.042	10.31	62421	"023986-74-5"	83
"LibSrch_36"	14	9.291	1.39	76472	"000481-34-5"	58
"LibSrch_36"	15	9.355	0.74	62515	"087064-18-4"	53
"LibSrch_36"	16	9.451	1.9	62428	"003242-08-8"	52
"LibSrch_36"	17	9.499	0.97	62529	"022567-17-5"	87
"LibSrch_36"	18	9.539	0.66	62518	"000473-13-2"	86
"LibSrch_36"	19	9.627	5.99	62499	"004545-68-0"	64
"LibSrch_36"	20	9.675	6.85	129353	"025269-17-4"	40
"LibSrch_36"	21	9.772	0.58	26152	"059905-53-2"	12
"LibSrch_36"	22	10.076	10.45	115428	"000562-28-7"	12
"LibSrch_36"	23	10.493	1.33	203745	"000059-02-9"	38
"LibSrch_36"	24	10.573	0.84	203744	"000059-02-9"	38
"LibSrch_36"	25	10.717	4.03	203743	"000059-02-9"	38
"LibSrch_36"	26	13.932	0.77	149061	"003513-69-7"	91
"LibSrch_36"	27	14.757	1.41	90974	"090284-41-6"	20
"LibSrch_36"	28	15.703	0.62	65641	"1000077-92-5"	18
"LibSrch_37"	1	5.187	0.62	15705	"028634-89-1"	87
"LibSrch_37"	2	5.275	2.69	15517	"007785-70-8"	87
"LibSrch_37"	3	5.355	1.96	15527	"000555-10-2"	86
"LibSrch_37"	4	5.556	0.55	15500	"000127-91-3"	95
"LibSrch_37"	5	5.62	0.53	15517	"007785-70-8"	94
"LibSrch_37"	6	5.756	1.2	15707	"002437-95-8"	93
"LibSrch_37"	7	5.812	2.28	15704	"003387-41-5"	93
"LibSrch_37"	8	6.325	0.62	15517	"007785-70-8"	93
"LibSrch_37"	9	7.503	20.17	15655	"000099-84-3"	91
"LibSrch_37"	10	7.968	5.28	15515	"007785-70-8"	90
"LibSrch_37"	11	8.433	1.75	15485	"013466-78-9"	83
"LibSrch_37"	12	8.681	1.52	15480	"013466-78-9"	74
"LibSrch_37"	13	8.754	2.56	15517	"007785-70-8"	93
"LibSrch_37"	14	9.042	9.8	15515	"007785-70-8"	81
"LibSrch_37"	15	9.219	0.53	15687	"000488-97-1"	80
"LibSrch_37"	16	9.291	1.77	15483	"000138-86-3"	76
"LibSrch_37"	17	9.355	0.71	15493	"005989-27-5"	70
"LibSrch_37"	18	9.451	0.66	15587	"024648-33-7"	70
"LibSrch_37"	19	9.499	2.2	15692	"001461-27-4"	70
"LibSrch_37"	20	9.539	1.62	15693	"000471-84-1"	64
"LibSrch_37"	21	9.627	2.88	15480	"013466-78-9"	64
"LibSrch_37"	22	9.667	26.74	15670	"000586-62-9"	74
"LibSrch_37"	23	9.748	1.53	15477	"029714-87-2"	72
"LibSrch_37"	24	10.076	5.36	15705	"028634-89-1"	60
"LibSrch_37"	25	10.164	0.68	16250	"000099-89-8"	95
"LibSrch_37"	26	10.397	1.24	16258	"000618-45-1"	90
"LibSrch_37"	27	10.493	0.55	16256	"000099-89-8"	90
"LibSrch_37"	28	10.581	0.5	56274	"000076-49-3"	98
"LibSrch_37"	29	13.924	0.41	56372	"092618-89-8"	95
"LibSrch_37"	30	15.166	0.59	56370	"092618-89-8"	93
"LibSrch_37"	31	15.695	0.49	62283	"017699-14-8"	95
"LibSrch_37"	1	5.187	0.62	62285	"017699-14-8"	83
"LibSrch_37"	2	5.275	2.69	62244	"003856-25-5"	83
"LibSrch_37"	3	5.355	1.96	62244	"003856-25-5"	96
"LibSrch_37"	4	5.556	0.55	62285	"017699-14-8"	87
"LibSrch_37"	5	5.62	0.53	62441	"000483-76-1"	86
"LibSrch_37"	6	5.756	1.2	62563	"013744-15-5"	95
"LibSrch_37"	7	5.812	2.28	62525	"030021-74-0"	87
"LibSrch_37"	8	6.325	0.62	62562	"013744-15-5"	81
"LibSrch_37"	9	7.503	20.17	62261	"000087-44-5"	96
"LibSrch_37"	10	7.968	5.28	31712	"016714-60-6"	50
"LibSrch_37"	11	8.433	1.75	62538	"000489-39-4"	47
"LibSrch_37"	12	8.681	1.52	62441	"000483-76-1"	81
"LibSrch_37"	13	8.754	2.56	62439	"000483-76-1"	70
"LibSrch_37"	14	9.042	9.8	62445	"005951-67-7"	68
"LibSrch_37"	15	9.219	0.53	62311	"006753-98-6"	95
"LibSrch_37"	16	9.291	1.77	15615	"003338-55-4"	93
"LibSrch_37"	17	9.355	0.71	62310	"006753-98-6"	83
"LibSrch_37"	18	9.451	0.66	62421	"023986-74-5"	86
"LibSrch_37"	19	9.499	2.2	62249	"1000156-10-8"	81
"LibSrch_37"	20	9.539	1.62	62528	"030021-74-0"	81
"LibSrch_37"	21	9.627	2.88	62563	"013744-15-5"	90
"LibSrch_37"	22	9.667	26.74	62421	"023986-74-5"	72
"LibSrch_37"	23	9.748	1.53	62423	"023986-74-5"	68
"LibSrch_37"	24	10.076	5.36	62249	"1000156-10-8"	94
"LibSrch_37"	25	10.164	0.68	62470	"031983-22-9"	94
"LibSrch_37"	26	10.397	1.24	62291	"010208-80-7"	93
"LibSrch_37"	27	10.493	0.55	62563	"013744-15-5"	91
"LibSrch_37"	28	10.581	0.5	62330	"054324-03-7"	89
"LibSrch_37"	29	13.924	0.41	62379	"150320-52-8"	89
"LibSrch_37"	30	15.166	0.59	62439	"000483-76-1"	96
"LibSrch_37"	31	15.695	0.49	62440	"000483-76-1"	93
"LibSrch_37"	1	5.187	0.62	62442	"000483-76-1"	93
"LibSrch_37"	2	5.275	2.69	62528	"030021-74-0"	89
"LibSrch_37"	3	5.355	1.96	62330	"054324-03-7"	70
"LibSrch_37"	4	5.556	0.55	62523	"039029-41-9"	70
"LibSrch_37"	5	5.62	0.53	62439	"000483-76-1"	76
"LibSrch_37"	6	5.756	1.2	62408	"016728-99-7"	70
"LibSrch_37"	7	5.812	2.28	62407	"016728-99-7"	62
"LibSrch_37"	8	6.325	0.62	76518	"072120-50-4"	62
"LibSrch_37"	9	7.503	20.17	10585	"003983-08-2"	35
"LibSrch_37"	10	7.968	5.28	9920	"015232-95-8"	30
"LibSrch_37"	11	8.433	1.75	31688	"1000152-68-8"	47
"LibSrch_37"	12	8.681	1.52	71834	"061277-44-9"	43
"LibSrch_37"	13	8.754	2.56	15512	"002153-66-4"	43
"LibSrch_37"	14	9.042	9.8	62408	"016728-99-7"	92
"LibSrch_37"	15	9.219	0.53	62472	"000514-51-2"	46
"LibSrch_37"	16	9.291	1.77	62422	"001461-03-6"	45
"LibSrch_37"	17	9.355	0.71	62525	"030021-74-0"	70
"LibSrch_37"	18	9.451	0.66	62528	"030021-74-0"	58
"LibSrch_37"	19	9.499	2.2	62530	"030021-74-0"	46
"LibSrch_37"	20	9.539	1.62	62256	"087745-31-1"	43
"LibSrch_37"	21	9.627	2.88	62488	"003691-12-1"	35
"LibSrch_37"	22	9.667	26.74	62220	"1000195-43-0"	35
"LibSrch_37"	23	9.748	1.53	115402	"001224-94-8"	46
"LibSrch_37"	24	10.076	5.36	115428	"000562-28-7"	27
"LibSrch_37"	25	10.164	0.68	115432	"020070-61-5"	25
"LibSrch_37"	26	10.397	1.24	126306	"000514-62-5"	46
"LibSrch_37"	27	10.493	0.55	125864	"082652-19-5"	38
"LibSrch_37"	28	10.581	0.5	126339	"006673-73-0"	38
"LibSrch_37"	29	13.924	0.41	148930	"019906-32-2"	12
"LibSrch_37"	30	15.166	0.59	64555	"1000120-36-6"	11
"LibSrch_37"	31	15.695	0.49	21618	"105949-80-2"	11
"LibSrch_38"	1	3.696	0.5	351	"000075-00-3"	9
"LibSrch_38"	2	5.187	0.61	6968	"000598-38-9"	4
"LibSrch_38"	3	5.275	1.27	1043	"000107-07-3"	2
"LibSrch_38"	4	5.339	0.84	15655	"000099-84-3"	76
"LibSrch_38"	5	5.756	2.35	15705	"028634-89-1"	74
"LibSrch_38"	6	5.804	3.59	15530	"000555-10-2"	64
"LibSrch_38"	7	6.285	1.72	15500	"000127-91-3"	93
"LibSrch_38"	8	7.495	31.64	15686	"000099-85-4"	93
"LibSrch_38"	9	7.968	7.55	15707	"002437-95-8"	93
"LibSrch_38"	10	8.441	0.85	15655	"000099-84-3"	64
"LibSrch_38"	11	8.69	0.77	15716	"068998-21-0"	58
"LibSrch_38"	12	8.754	1.34	15517	"007785-70-8"	49
"LibSrch_38"	13	9.05	4.88	15493	"005989-27-5"	86
"LibSrch_38"	14	9.291	1.59	15491	"005989-27-5"	86
"LibSrch_38"	15	9.355	0.79	15690	"005989-54-8"	70
"LibSrch_38"	16	9.451	1.14	15509	"000123-35-3"	90
"LibSrch_38"	17	9.507	1.28	15690	"005989-54-8"	64
"LibSrch_38"	18	9.539	0.82	15494	"005989-27-5"	50
"LibSrch_38"	19	9.627	3.4	15480	"013466-78-9"	94
"LibSrch_38"	20	9.676	12.06	15665	"000586-62-9"	94
"LibSrch_38"	21	9.748	1.02	15648	"000554-61-0"	91
"LibSrch_38"	22	10.076	9.74	16250	"000099-89-8"	96
"LibSrch_38"	23	10.397	0.52	16255	"000618-45-1"	93
"LibSrch_38"	24	10.493	0.77	16256	"000099-89-8"	91
"LibSrch_38"	25	10.581	0.55	56274	"000076-49-3"	99
"LibSrch_38"	26	13.266	1.22	56372	"092618-89-8"	96
"LibSrch_38"	27	13.579	0.73	56370	"092618-89-8"	95
"LibSrch_38"	28	13.924	0.85	62285	"017699-14-8"	91
"LibSrch_38"	29	14.765	1.02	62286	"017699-14-8"	90
"LibSrch_38"	30	15.174	1.59	62246	"003856-25-5"	64
"LibSrch_38"	31	15.254	0.63	62244	"003856-25-5"	98
"LibSrch_38"	32	15.655	0.65	62246	"003856-25-5"	97
"LibSrch_38"	33	15.703	1.71	62285	"017699-14-8"	95
"LibSrch_38"	1	3.696	0.5	62423	"023986-74-5"	91
"LibSrch_38"	2	5.187	0.61	62563	"013744-15-5"	87
"LibSrch_38"	3	5.275	1.27	62500	"000546-28-1"	87
"LibSrch_38"	4	5.339	0.84	62261	"000087-44-5"	95
"LibSrch_38"	5	5.756	2.35	62432	"000118-65-0"	50
"LibSrch_38"	6	5.804	3.59	62375	"013877-93-5"	50
"LibSrch_38"	7	6.285	1.72	62361	"1000062-61-9"	94
"LibSrch_38"	8	7.495	31.64	15615	"003338-55-4"	91
"LibSrch_38"	9	7.968	7.55	62310	"006753-98-6"	90
"LibSrch_38"	10	8.441	0.85	62246	"003856-25-5"	87
"LibSrch_38"	11	8.69	0.77	62330	"054324-03-7"	81
"LibSrch_38"	12	8.754	1.34	62421	"023986-74-5"	70
"LibSrch_38"	13	9.05	4.88	62421	"023986-74-5"	97
"LibSrch_38"	14	9.291	1.59	62563	"013744-15-5"	94
"LibSrch_38"	15	9.355	0.79	62562	"013744-15-5"	78
"LibSrch_38"	16	9.451	1.14	62525	"030021-74-0"	96
"LibSrch_38"	17	9.507	1.28	62470	"031983-22-9"	96
"LibSrch_38"	18	9.539	0.82	62291	"010208-80-7"	93
"LibSrch_38"	19	9.627	3.4	62249	"1000156-10-8"	90
"LibSrch_38"	20	9.676	12.06	62379	"150320-52-8"	90
"LibSrch_38"	21	9.748	1.02	62563	"013744-15-5"	90
"LibSrch_38"	22	10.076	9.74	62439	"000483-76-1"	93
"LibSrch_38"	23	10.397	0.52	62440	"000483-76-1"	93
"LibSrch_38"	24	10.493	0.77	62438	"000483-76-1"	91
"LibSrch_38"	25	10.581	0.55	62528	"030021-74-0"	64
"LibSrch_38"	26	13.266	1.22	62525	"030021-74-0"	64
"LibSrch_38"	27	13.579	0.73	62445	"005951-67-7"	64
"LibSrch_38"	28	13.924	0.85	62407	"016728-99-7"	90
"LibSrch_38"	29	14.765	1.02	62439	"000483-76-1"	74
"LibSrch_38"	30	15.174	1.59	62283	"017699-14-8"	72
"LibSrch_38"	31	15.254	0.63	76518	"072120-50-4"	38
"LibSrch_38"	32	15.655	0.65	10103	"000589-33-3"	38
"LibSrch_38"	33	15.703	1.71	16663	"017530-24-4"	38
"LibSrch_38"	1	3.696	0.5	62407	"016728-99-7"	70
"LibSrch_38"	2	5.187	0.61	62408	"016728-99-7"	70
"LibSrch_38"	3	5.275	1.27	62497	"000523-47-7"	58
"LibSrch_38"	4	5.339	0.84	62530	"030021-74-0"	53
"LibSrch_38"	5	5.756	2.35	62517	"039029-41-9"	49
"LibSrch_38"	6	5.804	3.59	62246	"003856-25-5"	47
"LibSrch_38"	7	6.285	1.72	62256	"087745-31-1"	41
"LibSrch_38"	8	7.495	31.64	76471	"019912-62-0"	38
"LibSrch_38"	9	7.968	7.55	62539	"000489-39-4"	38
"LibSrch_38"	10	8.441	0.85	103387	"1000343-97-5"	50
"LibSrch_38"	11	8.69	0.77	114583	"1000283-81-2"	50
"LibSrch_38"	12	8.754	1.34	103196	"160033-05-6"	50
"LibSrch_38"	13	9.05	4.88	129353	"025269-17-4"	46
"LibSrch_38"	14	9.291	1.59	115467	"005957-33-5"	43
"LibSrch_38"	15	9.355	0.79	62464	"000515-13-9"	43
"LibSrch_38"	16	9.451	1.14	115432	"020070-61-5"	35
"LibSrch_38"	17	9.507	1.28	133806	"000150-86-7"	22
"LibSrch_38"	18	9.539	0.82	133805	"000150-86-7"	22
"LibSrch_38"	19	9.627	3.4	203748	"010191-41-0"	87
"LibSrch_38"	20	9.676	12.06	203745	"000059-02-9"	83
"LibSrch_38"	21	9.748	1.02	203744	"000059-02-9"	80
"LibSrch_38"	22	10.076	9.74	126339	"006673-73-0"	55
"LibSrch_38"	23	10.397	0.52	114342	"098301-98-5"	50
"LibSrch_38"	24	10.493	0.77	125864	"082652-19-5"	45
"LibSrch_38"	25	10.581	0.55	64454	"1000195-15-1"	27
"LibSrch_38"	26	13.266	1.22	64458	"339352-50-0"	25
"LibSrch_38"	27	13.579	0.73	122005	"300862-83-3"	25
"LibSrch_38"	28	13.924	0.85	149058	"003582-26-1"	43
"LibSrch_38"	29	14.765	1.02	149055	"033952-80-6"	35
"LibSrch_38"	30	15.174	1.59	149018	"1000196-50-8"	22
"LibSrch_38"	31	15.254	0.63	149061	"003513-69-7"	70
"LibSrch_38"	32	15.655	0.65	149063	"003730-56-1"	46
"LibSrch_38"	33	15.703	1.71	149067	"001686-54-0"	38
"LibSrch_39"	1	3.984	0.4	1518	"000075-09-2"	72
"LibSrch_39"	2	4.778	0.62	1516	"000075-09-2"	64
"LibSrch_39"	3	4.858	0.45	1517	"000075-09-2"	45
"LibSrch_39"	4	4.986	0.52	15707	"002437-95-8"	72
"LibSrch_39"	5	5.083	0.46	15515	"007785-70-8"	72
"LibSrch_39"	6	5.283	3.66	15517	"007785-70-8"	70
"LibSrch_39"	7	5.347	2.93	15516	"007785-26-4"	27
"LibSrch_39"	8	5.564	0.84	15645	"004889-83-2"	27
"LibSrch_39"	9	5.756	0.48	15616	"003779-61-1"	22
"LibSrch_39"	10	5.796	1.71	15489	"000079-92-5"	53
"LibSrch_39"	11	7.503	22.96	15513	"002153-66-4"	49
"LibSrch_39"	12	7.968	4.87	15606	"029548-02-5"	46
"LibSrch_39"	13	8.088	0.57	15650	"000554-61-0"	38
"LibSrch_39"	14	8.441	1.02	15606	"029548-02-5"	32
"LibSrch_39"	15	8.689	1.01	62290	"067650-90-2"	25
"LibSrch_39"	16	8.754	1.46	15500	"000127-91-3"	96
"LibSrch_39"	17	9.05	18.25	15721	"018172-67-3"	95
"LibSrch_39"	18	9.299	2.35	15704	"003387-41-5"	94
"LibSrch_39"	19	9.355	0.57	15489	"000079-92-5"	90
"LibSrch_39"	20	9.451	1.33	15707	"002437-95-8"	86
"LibSrch_39"	21	9.507	1.19	15605	"029548-02-5"	81
"LibSrch_39"	22	9.547	0.93	15570	"013877-91-3"	91
"LibSrch_39"	23	9.627	2.84	15615	"003338-55-4"	87
"LibSrch_39"	24	9.675	9.65	15480	"013466-78-9"	87
"LibSrch_39"	25	9.747	0.83	15616	"003779-61-1"	43
"LibSrch_39"	26	10.084	4.75	5421	"004911-58-4"	22
"LibSrch_39"	27	10.164	0.36	11342	"001004-24-6"	16
"LibSrch_39"	28	10.397	0.79	15655	"000099-84-3"	81
"LibSrch_39"	29	10.501	0.71	15678	"000099-85-4"	72
"LibSrch_39"	30	10.581	0.65	15684	"000099-85-4"	64
"LibSrch_39"	31	10.725	4.83	16250	"000099-89-8"	96
"LibSrch_39"	32	13.274	0.84	16257	"000088-69-7"	91
"LibSrch_39"	33	13.931	0.58	16255	"000618-45-1"	91
"LibSrch_39"	34	14.26	0.41	56372	"092618-89-8"	96
"LibSrch_39"	35	14.781	0.55	56370	"092618-89-8"	95
"LibSrch_39"	36	15.174	1.29	56274	"000076-49-3"	94
"LibSrch_39"	37	15.647	0.54	16250	"000099-89-8"	53
"LibSrch_39"	38	15.703	1.36	15633	"004724-89-4"	53
"LibSrch_39"	39	15.951	0.42	16258	"000618-45-1"	53
"LibSrch_39"	1	3.984	0.4	62286	"017699-14-8"	97
"LibSrch_39"	2	4.778	0.62	62283	"017699-14-8"	96
"LibSrch_39"	3	4.858	0.45	62285	"017699-14-8"	95
"LibSrch_39"	4	4.986	0.52	62244	"003856-25-5"	98
"LibSrch_39"	5	5.083	0.46	62245	"003856-25-5"	93
"LibSrch_39"	6	5.283	3.66	62246	"003856-25-5"	90
"LibSrch_39"	7	5.347	2.93	62563	"013744-15-5"	93
"LibSrch_39"	8	5.564	0.84	62423	"023986-74-5"	90
"LibSrch_39"	9	5.756	0.48	62258	"041702-63-0"	87
"LibSrch_39"	10	5.796	1.71	62261	"000087-44-5"	97
"LibSrch_39"	11	7.503	22.96	62432	"000118-65-0"	91
"LibSrch_39"	12	7.968	4.87	62264	"000087-44-5"	81
"LibSrch_39"	13	8.088	0.57	62311	"006753-98-6"	97
"LibSrch_39"	14	8.441	1.02	62361	"1000062-61-9"	93
"LibSrch_39"	15	8.689	1.01	15615	"003338-55-4"	91
"LibSrch_39"	16	8.754	1.46	62415	"000483-75-0"	97
"LibSrch_39"	17	9.05	18.25	62528	"030021-74-0"	95
"LibSrch_39"	18	9.299	2.35	62525	"030021-74-0"	93
"LibSrch_39"	19	9.355	0.57	62415	"000483-75-0"	94
"LibSrch_39"	20	9.451	1.33	62528	"030021-74-0"	91
"LibSrch_39"	21	9.507	1.19	62530	"030021-74-0"	89
"LibSrch_39"	22	9.547	0.93	62470	"031983-22-9"	98
"LibSrch_39"	23	9.627	2.84	62530	"030021-74-0"	93
"LibSrch_39"	24	9.675	9.65	62525	"030021-74-0"	93
"LibSrch_39"	25	9.747	0.83	62379	"150320-52-8"	93
"LibSrch_39"	26	10.084	4.75	62563	"013744-15-5"	90
"LibSrch_39"	27	10.164	0.36	62562	"013744-15-5"	89
"LibSrch_39"	28	10.397	0.79	62439	"000483-76-1"	97
"LibSrch_39"	29	10.501	0.71	62442	"000483-76-1"	94
"LibSrch_39"	30	10.581	0.65	62440	"000483-76-1"	93
"LibSrch_39"	31	10.725	4.83	62330	"054324-03-7"	70
"LibSrch_39"	32	13.274	0.84	62438	"000483-76-1"	70
"LibSrch_39"	33	13.931	0.58	62379	"150320-52-8"	70
"LibSrch_39"	34	14.26	0.41	62408	"016728-99-7"	90
"LibSrch_39"	35	14.781	0.55	62407	"016728-99-7"	81
"LibSrch_39"	36	15.174	1.29	62521	"000469-61-4"	58
"LibSrch_39"	37	15.647	0.54	76518	"072120-50-4"	58
"LibSrch_39"	38	15.703	1.36	62528	"030021-74-0"	53
"LibSrch_39"	39	15.951	0.42	62415	"000483-75-0"	52
"LibSrch_39"	1	3.984	0.4	74786	"1000131-71-2"	50
"LibSrch_39"	2	4.778	0.62	62536	"025246-27-9"	49
"LibSrch_39"	3	4.858	0.45	62519	"000473-13-2"	41
"LibSrch_39"	4	4.986	0.52	62283	"017699-14-8"	70
"LibSrch_39"	5	5.083	0.46	62244	"003856-25-5"	58
"LibSrch_39"	6	5.283	3.66	62407	"016728-99-7"	55
"LibSrch_39"	7	5.347	2.93	62478	"000475-20-7"	72
"LibSrch_39"	8	5.564	0.84	62485	"000475-20-7"	72
"LibSrch_39"	9	5.756	0.48	62514	"010219-75-7"	64
"LibSrch_39"	10	5.796	1.71	62256	"087745-31-1"	43
"LibSrch_39"	11	7.503	22.96	62515	"087064-18-4"	41
"LibSrch_39"	12	7.968	4.87	62539	"000489-39-4"	38
"LibSrch_39"	13	8.088	0.57	62527	"022567-17-5"	87
"LibSrch_39"	14	8.441	1.02	62304	"1000159-39-0"	83
"LibSrch_39"	15	8.689	1.01	62284	"028624-23-9"	70
"LibSrch_39"	16	8.754	1.46	115468	"001686-67-5"	81
"LibSrch_39"	17	9.05	18.25	103482	"051195-74-5"	53
"LibSrch_39"	18	9.299	2.35	103445	"029096-51-3"	53
"LibSrch_39"	19	9.355	0.57	115432	"020070-61-5"	52
"LibSrch_39"	20	9.451	1.33	115462	"001898-13-1"	50
"LibSrch_39"	21	9.507	1.19	115397	"013583-72-7"	35
"LibSrch_39"	22	9.547	0.93	110758	"108904-53-6"	23
"LibSrch_39"	23	9.627	2.84	87409	"107098-30-6"	20
"LibSrch_39"	24	9.675	9.65	109370	"1000197-90-8"	17
"LibSrch_39"	25	9.747	0.83	203744	"000059-02-9"	80
"LibSrch_39"	26	10.084	4.75	203745	"000059-02-9"	59
"LibSrch_39"	27	10.164	0.36	203748	"010191-41-0"	53
"LibSrch_39"	28	10.397	0.79	114356	"1000111-31-3"	64
"LibSrch_39"	29	10.501	0.71	126339	"006673-73-0"	55
"LibSrch_39"	30	10.581	0.65	126234	"002398-99-4"	51
"LibSrch_39"	31	10.725	4.83	149058	"003582-26-1"	17
"LibSrch_39"	32	13.274	0.84	149049	"033536-85-5"	15
"LibSrch_39"	33	13.931	0.58	138438	"000127-27-5"	11
"LibSrch_39"	34	14.26	0.41	149061	"003513-69-7"	76
"LibSrch_39"	35	14.781	0.55	149067	"001686-54-0"	35
"LibSrch_39"	36	15.174	1.29	149063	"003730-56-1"	27
"LibSrch_39"	37	15.647	0.54	89242	"002208-58-4"	47
"LibSrch_39"	38	15.703	1.36	147596	"001235-74-1"	47
"LibSrch_39"	39	15.951	0.42	89253	"327097-37-0"	47
"LibSrch_40"	1	4.778	1.07	15517	"007785-70-8"	94
"LibSrch_40"	2	4.89	0.73	15707	"002437-95-8"	93
"LibSrch_40"	3	4.986	0.75	15645	"004889-83-2"	86
"LibSrch_40"	4	5.283	4.11	15613	"003779-61-1"	38
"LibSrch_40"	5	5.355	3.07	15616	"003779-61-1"	38
"LibSrch_40"	6	5.556	1.32	15645	"004889-83-2"	37
"LibSrch_40"	7	5.62	1	15490	"000079-92-5"	60
"LibSrch_40"	8	5.756	1.61	15481	"000079-92-5"	60
"LibSrch_40"	9	5.804	2.15	15718	"005794-04-7"	60
"LibSrch_40"	10	7.495	33.69	15500	"000127-91-3"	95
"LibSrch_40"	11	7.968	7.63	15721	"018172-67-3"	95
"LibSrch_40"	12	9.042	15.81	15517	"007785-70-8"	94
"LibSrch_40"	13	9.291	1.95	15500	"000127-91-3"	92
"LibSrch_40"	14	9.459	1.42	15707	"002437-95-8"	80
"LibSrch_40"	15	9.579	0.52	15605	"029548-02-5"	76
"LibSrch_40"	16	9.627	1.27	15514	"007785-26-4"	91
"LibSrch_40"	17	10.076	3.28	15515	"007785-70-8"	91
"LibSrch_40"	18	10.717	10.79	15480	"013466-78-9"	87
"LibSrch_40"	19	10.822	0.64	15480	"013466-78-9"	93
"LibSrch_40"	20	11.535	0.67	15570	"013877-91-3"	90
"LibSrch_40"	21	13.266	0.65	15645	"004889-83-2"	83
"LibSrch_40"	22	13.843	1.52	15580	"003760-14-3"	81
"LibSrch_40"	23	14.765	0.62	15720	"005113-87-1"	68
"LibSrch_40"	24	15.174	1.22	15644	"013898-73-2"	64
"LibSrch_40"	25	15.254	0.68	15692	"001461-27-4"	53
"LibSrch_40"	26	15.647	0.52	15655	"000099-84-3"	53
"LibSrch_40"	27	15.703	0.79	15615	"003338-55-4"	50
"LibSrch_40"	28	15.943	0.53	16250	"000099-89-8"	97
"LibSrch_40"	1	4.778	1.07	16258	"000618-45-1"	90
"LibSrch_40"	2	4.89	0.73	16236	"001687-64-5"	90
"LibSrch_40"	3	4.986	0.75	56274	"000076-49-3"	93
"LibSrch_40"	4	5.283	4.11	56275	"000076-49-3"	93
"LibSrch_40"	5	5.355	3.07	56370	"092618-89-8"	90
"LibSrch_40"	6	5.556	1.32	62261	"000087-44-5"	45
"LibSrch_40"	7	5.62	1	41642	"1000151-26-0"	42
"LibSrch_40"	8	5.756	1.61	62373	"013877-93-5"	38
"LibSrch_40"	9	5.804	2.15	62311	"006753-98-6"	98
"LibSrch_40"	10	7.495	33.69	62310	"006753-98-6"	90
"LibSrch_40"	11	7.968	7.63	62361	"1000062-61-9"	87
"LibSrch_40"	12	9.042	15.81	62451	"000515-17-3"	89
"LibSrch_40"	13	9.291	1.95	62503	"005951-61-1"	83
"LibSrch_40"	14	9.459	1.42	62493	"000523-47-7"	83
"LibSrch_40"	15	9.579	0.52	62555	"017334-55-3"	47
"LibSrch_40"	16	9.627	1.27	62264	"000087-44-5"	41
"LibSrch_40"	17	10.076	3.28	41668	"1000159-45-7"	38
"LibSrch_40"	18	10.717	10.79	62441	"000483-76-1"	90
"LibSrch_40"	19	10.822	0.64	62439	"000483-76-1"	87
"LibSrch_40"	20	11.535	0.67	62438	"000483-76-1"	81
"LibSrch_40"	21	13.266	0.65	76518	"072120-50-4"	49
"LibSrch_40"	22	13.843	1.52	34376	"1000185-18-1"	38
"LibSrch_40"	23	14.765	0.62	10103	"000589-33-3"	30
"LibSrch_40"	24	15.174	1.22	62452	"000515-17-3"	87
"LibSrch_40"	25	15.254	0.68	62506	"005951-61-1"	87
"LibSrch_40"	26	15.647	0.52	62534	"000489-29-2"	83
"LibSrch_40"	27	15.703	0.79	149062	"019402-34-7"	90
"LibSrch_40"	28	15.943	0.53	149069	"003310-97-2"	64
"LibSrch_40"	1	4.778	1.07	148774	"332037-11-3"	43
"LibSrch_40"	2	4.89	0.73	44599	"028467-75-6"	46
"LibSrch_40"	3	4.986	0.75	54855	"000638-60-8"	43
"LibSrch_40"	4	5.283	4.11	34405	"000629-49-2"	43
